time stamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,speed,latitude,longitude
3099.492858,0.13,-0.96,0.12,-0.15,-0.04,-0.01,,, 
3099.690988,0.03,-1.03,0.12,-0.08,-0.07,-0.04,,, 
3099.890853,0.2,-1.12,0.09,-0.11,-0.22,0.08,,, 
3100.089015,-0.06,-1.1,0.25,-0.13,-0.06,-0.01,6.55,30.70156744684158, 76.8313287199259
3100.288844,0.06,-1.02,0.09,-0.14,-0.02,0.07,,, 
3100.486965,-0.01,-1.0,0.1,-0.14,-0.15,0.08,,, 
3100.68675,0.05,-0.92,-0.1,0.07,0.04,-0.03,,, 
3100.884924,0.07,-1.03,-0.04,0.12,0.09,-0.0,,, 
3101.084719,0.06,-1.21,0.07,-0.22,-0.15,-0.01,6.54,30.701552694691998, 76.8313863036007
3101.282852,0.01,-0.93,-0.12,-0.04,0.06,-0.01,,, 
3101.482734,0.03,-0.97,-0.09,0.05,0.11,-0.03,,, 
3101.680909,-0.2,-0.97,-0.04,0.12,-0.15,0.07,,, 
3101.880724,0.0,-0.92,-0.11,-0.02,0.28,-0.04,,, 
3102.078813,0.03,-0.9,-0.0,0.03,-0.05,0.01,5.79,30.701536936714035, 76.83144195943775
3102.278659,-0.1,-0.85,0.05,-0.02,0.04,-0.1,,, 
3102.476762,0.16,-0.96,-0.01,-0.13,-0.05,-0.04,,, 
3102.676564,0.19,-1.06,-0.08,0.01,-0.07,0.03,,, 
3102.874667,0.03,-1.06,-0.01,-0.01,-0.01,-0.04,,, 
3103.074522,0.03,-0.96,0.06,0.13,0.04,-0.01,4.8,30.701524824863952, 76.83148479096296
3103.272629,-0.0,-0.88,0.05,-0.14,-0.13,-0.03,,, 
3103.472426,0.0,-1.18,0.05,-0.09,-0.12,-0.06,,, 
3103.670551,0.13,-0.94,0.04,0.11,-0.22,0.19,,, 
3103.870388,-0.24,-0.89,0.05,0.23,0.16,-0.04,,, 
3104.068513,-0.05,-0.92,-0.01,-0.22,-0.23,0.15,4.65,30.70151958617447, 76.83153600439134
3104.268321,0.3,-1.0,0.04,-0.1,-0.21,-0.08,,, 
3104.46644,-0.05,-1.0,0.09,0.06,0.0,-0.12,,, 
3104.666225,0.11,-0.8,0.02,0.05,-0.16,0.02,,, 
3104.864318,0.12,-0.91,0.02,-0.19,-0.15,0.06,,, 
3105.064119,-0.02,-1.28,0.12,-0.08,-0.25,-0.01,4.45,30.701507977238577, 76.83157322004142
3105.262241,0.14,-1.14,0.11,-0.14,-0.11,-0.03,,, 
3105.462054,0.15,-0.93,0.14,0.0,-0.01,0.05,,, 
3105.660169,0.04,-0.93,0.12,-0.0,-0.11,0.03,,, 
3105.859974,0.07,-0.89,0.11,0.03,-0.01,0.07,,, 
3106.058076,0.05,-0.85,0.1,0.01,-0.06,0.06,5.28,30.701504959753436, 76.83162845678332
3106.257907,-0.07,-1.07,0.2,0.21,0.13,-0.01,,, 
3106.455993,0.06,-0.81,0.21,0.09,0.02,-0.02,,, 
3106.655834,-0.05,-0.9,0.11,-0.2,-0.06,-0.09,,, 
3106.853953,0.05,-1.0,0.06,-0.07,0.08,-0.07,,, 
3107.053784,0.15,-0.93,0.02,-0.04,-0.09,0.01,,, 
3107.251912,0.18,-1.1,0.13,0.02,0.09,-0.03,5.87,30.70149418900786, 76.83168587282005
3107.45174,0.01,-0.96,0.01,-0.11,-0.05,0.06,,, 
3107.649825,0.01,-1.06,-0.03,0.08,0.36,-0.12,,, 
3107.849627,0.02,-0.76,-0.02,0.01,-0.23,0.07,,, 
3108.04773,-0.14,-0.85,0.04,0.27,-0.24,0.0,,, 
3108.247544,0.37,-1.21,0.03,0.13,-0.01,-0.04,5.63,30.701483208714706, 76.8317473121703
3108.445694,0.02,-0.95,-0.09,0.05,-0.01,0.0,,, 
3108.645515,-0.05,-0.83,0.18,-0.13,-0.1,0.12,,, 
3108.843657,-0.06,-1.0,0.02,-0.07,-0.19,0.06,,, 
3109.043477,-0.04,-0.97,0.31,0.04,-0.02,0.03,,, 
3109.241586,0.1,-0.96,0.28,-0.19,-0.07,0.07,5.59,30.701477383292, 76.83180657222572
3109.441416,-0.28,-0.87,0.05,-0.25,-0.29,0.11,,, 
3109.639516,-0.0,-1.02,0.06,-0.09,-0.0,-0.03,,, 
3109.839326,0.05,-1.04,0.0,-0.22,-0.18,0.02,,, 
3110.03744,-0.11,-0.89,-0.1,0.04,-0.07,-0.06,,, 
3110.23728,0.1,-1.03,-0.0,0.04,-0.1,-0.02,5.9,30.701468875660282, 76.83187044232788
3110.435434,0.02,-1.0,0.02,0.02,0.0,-0.02,,, 
3110.63524,-0.01,-1.02,0.2,-0.01,-0.1,-0.0,,, 
3110.833361,-0.02,-1.02,0.07,0.07,0.02,-0.01,,, 
3111.033242,0.08,-1.07,0.03,0.04,0.03,-0.02,,, 
3111.231363,0.06,-1.07,0.09,0.02,-0.0,0.0,5.77,30.70145320150135, 76.83192928328815
3111.431187,0.13,-1.06,-0.06,-0.0,0.12,0.04,,, 
3111.629307,0.17,-0.96,-0.13,-0.21,-0.15,0.02,,, 
3111.829133,-0.03,-0.88,-0.04,-0.13,0.02,0.05,,, 
3112.027264,0.08,-0.9,-0.11,0.09,0.03,0.03,,, 
3112.227162,0.06,-1.05,-0.0,0.05,-0.14,0.05,4.78,30.701435892871302, 76.8319783174217
3112.425346,-0.04,-1.05,-0.11,1.01,0.01,-0.08,,, 
3112.625249,0.06,-1.8,-0.01,0.28,0.37,-0.09,,, 
3112.823403,0.5,-1.25,-0.29,0.11,-0.23,0.0,,, 
3113.023245,-0.16,-1.08,0.07,0.11,0.12,-0.09,,, 
3113.221363,0.22,-1.29,-0.07,0.17,0.02,0.04,4.65,30.70142235609768, 76.83201578452888
3113.42122,0.12,-1.15,0.12,,,,,, 
3113.619347,-0.08,-1.18,0.06,0.32,0.34,-0.07,,, 
3113.819161,0.31,-1.25,0.08,,,,,, 
3114.017323,0.17,-1.1,0.46,-0.21,-0.09,0.19,,, 
3114.217133,-0.09,-0.82,0.14,,,,5.16,30.70141112434743, 76.83206942870918
3114.415301,0.33,-1.15,0.05,0.15,0.23,-0.03,,, 
3114.615127,0.14,-0.66,0.38,-0.62,-0.18,0.0,,, 
3114.813286,0.01,-0.66,0.19,-0.02,0.03,0.06,,, 
3115.013151,-0.05,-0.92,0.05,-0.29,0.19,-0.1,,, 
3115.211274,0.04,-0.82,-0.13,0.12,-0.1,0.06,5.66,30.701396078831237, 76.83212466545108
3115.411113,0.03,-1.01,-0.1,0.46,-0.01,0.14,,, 
3115.609242,0.01,-0.98,0.25,-0.02,-0.13,0.07,,, 
3115.809075,-0.01,-0.73,-0.03,-0.55,0.21,-0.03,,, 
3116.007236,-0.14,-0.75,0.43,0.27,0.18,0.03,,, 
3116.207102,-0.21,-1.17,0.51,-0.04,-0.11,-0.13,6.73,30.701379943667632, 76.83219373233321
3116.405238,-0.39,-0.89,0.05,0.56,0.36,-0.26,,, 
3116.60509,0.19,-1.16,0.08,0.09,0.01,0.02,,, 
3116.803245,-0.02,-1.0,0.12,-0.18,0.06,-0.01,,, 
3117.003062,-0.02,-0.93,0.17,0.0,0.08,-0.08,,, 
3117.20121,0.04,-0.98,0.06,-0.01,0.0,-0.01,7.12,30.70136540106563, 76.83227268986109
3117.401038,0.06,-0.99,0.21,-0.04,-0.1,-0.06,,, 
3117.599148,0.01,-0.93,0.13,0.07,0.0,-0.01,,, 
3117.79897,0.08,-1.17,-0.06,-0.06,-0.15,0.0,,, 
3117.997089,0.04,-0.98,-0.01,-0.04,-0.09,-0.05,,, 
3118.196901,-0.07,-0.55,-0.01,0.38,0.09,0.03,7.18,30.701349265902024, 76.83234041563871
3118.395034,0.1,-1.08,0.05,-0.1,-0.04,0.02,,, 
3118.594891,0.03,-1.08,-0.04,-0.17,-0.1,-0.11,,, 
3118.793001,0.14,-1.05,-0.13,-0.05,-0.03,0.0,,, 
3118.992862,0.01,-0.95,0.04,0.0,0.08,-0.02,,, 
3119.191027,0.18,-1.2,0.01,-0.22,-0.06,0.07,6.61,30.701338453246933, 76.83241048834923
3119.390908,0.18,-1.18,0.01,-0.08,-0.05,0.15,,, 
3119.58903,0.11,-1.01,0.1,-0.05,-0.07,0.08,,, 
3119.78888,0.08,-1.06,0.03,-0.1,-0.13,0.05,,, 
3119.987055,0.01,-0.94,0.03,-0.03,-0.03,-0.08,,, 
3120.186922,0.07,-1.04,0.09,-0.05,0.06,-0.0,6.98,30.701322443811875, 76.83248165070715
3120.385128,0.13,-1.11,0.11,-0.09,-0.07,0.06,,, 
3120.58501,-0.01,-0.95,0.0,-0.09,-0.05,-0.04,,, 
3120.783177,0.05,-1.05,0.01,-0.02,-0.06,0.02,,, 
3120.983017,0.11,-1.07,-0.04,-0.11,-0.03,0.05,,, 
3121.18116,0.0,-0.9,0.06,0.09,0.09,-0.04,7.12,30.701306643924397, 76.83255088522735
3121.381026,0.07,-1.01,0.07,0.0,-0.07,0.02,,, 
3121.579186,0.06,-1.04,0.08,-0.07,-0.06,-0.01,,, 
3121.77904,0.06,-0.99,0.0,0.05,0.01,-0.06,,, 
3121.977208,-0.02,-0.91,-0.04,-0.09,-0.05,0.06,,, 
3122.177082,0.06,-1.0,-0.0,0.0,0.02,-0.03,6.88,30.701298471568805, 76.83262380778494
3122.375244,0.01,-0.99,-0.05,-0.02,-0.04,0.05,,, 
3122.575108,0.05,-1.02,-0.05,-0.04,-0.06,0.01,,, 
3122.773251,0.06,-1.04,0.11,-0.0,0.0,-0.1,,, 
3122.973113,-0.04,-0.89,-0.01,0.06,0.03,0.05,,, 
3123.171258,-0.0,-0.92,0.02,-0.05,0.01,0.02,6.48,30.70129122122256, 76.83269094682935
3123.37111,0.17,-1.04,-0.0,-0.11,-0.01,-0.03,,, 
3123.569226,0.17,-1.07,-0.12,0.04,0.06,0.01,,, 
3123.7691,0.06,-0.96,-0.08,-0.04,-0.01,-0.05,,, 
3123.967264,0.19,-1.11,0.06,0.03,0.02,-0.1,,, 
3124.167148,0.11,-1.0,0.0,0.06,0.01,-0.06,6.21,30.701289586751443, 76.83276068426373
3124.365341,0.15,-0.97,-0.03,0.0,0.07,0.0,,, 
3124.565279,-0.03,-0.88,-0.09,-0.23,-0.09,0.01,,, 
3124.763503,0.13,-1.01,-0.01,-0.03,0.1,-0.01,,, 
3124.963397,0.03,-1.01,-0.07,-0.06,-0.02,0.03,,, 
3125.161586,0.06,-0.95,0.02,0.02,0.01,0.0,5.55,30.701285186252278, 76.8328245543659
3125.361525,0.11,-1.05,0.02,-0.05,-0.04,-0.02,,, 
3125.559738,0.01,-0.91,0.08,-0.06,-0.04,0.02,,, 
3125.759636,0.08,-1.02,0.03,-0.08,0.01,-0.03,,, 
3125.957828,0.06,-0.96,-0.06,-0.04,0.02,0.07,,, 
3126.157738,0.12,-1.06,-0.03,-0.01,0.02,-0.04,4.88,30.70127604997782, 76.83286185383501
3126.355941,0.1,-1.02,-0.05,0.06,0.03,0.01,,, 
3126.555849,0.12,-0.98,0.08,-0.01,-0.04,-0.03,,, 
3126.754033,-0.02,-0.99,-0.06,0.19,0.28,-0.08,,, 
3126.953893,-0.14,-0.76,-0.0,-0.06,-0.04,-0.01,,, 
3127.152062,0.05,-0.79,-0.01,-0.24,-0.29,0.04,4.34,30.70128849710403, 76.83289781219962
3127.351942,0.35,-1.23,-0.22,-0.0,-0.1,0.03,,, 
3127.550088,0.05,-0.73,0.14,-0.16,0.21,0.3,,, 
3127.749975,-0.28,-0.94,0.29,-0.29,-0.29,0.03,,, 
3127.948121,0.12,-1.13,0.01,-0.01,0.11,-0.13,,, 
3128.147941,0.38,-1.29,-0.44,-0.0,0.32,-0.06,4.45,30.701294448255283, 76.83295204311314
3128.346192,0.3,-1.14,-0.0,0.51,0.17,0.17,,, 
3128.546121,0.04,-1.23,-0.11,0.09,0.22,-0.17,,, 
3128.744304,-0.34,-0.69,-0.21,-0.14,-0.26,0.08,,, 
3128.944188,-0.09,-0.79,-0.35,-0.23,-0.05,-0.14,,, 
3129.142378,0.14,-1.11,-0.17,0.38,0.08,0.21,3.13,30.701305470457953, 76.8329889234871
3129.34229,0.06,-1.21,-0.03,0.12,0.05,0.0,,, 
3129.540471,0.07,-1.02,0.08,0.12,-0.03,0.05,,, 
3129.74035,0.26,-0.92,-0.03,-0.03,-0.09,-0.04,,, 
3129.938496,0.11,-1.02,0.02,-0.04,-0.04,-0.07,,, 
3130.138356,-0.01,-0.88,0.15,-0.02,-0.07,0.01,1.95,30.701306266738754, 76.83301331482532
3130.336505,0.09,-0.97,0.1,-0.03,-0.04,0.05,,, 
3130.536361,0.04,-0.95,0.04,-0.03,-0.04,0.03,,, 
3130.734531,0.03,-1.02,0.06,-0.08,-0.04,-0.09,,, 
3130.934441,0.07,-1.08,0.19,0.01,0.02,-0.04,,, 
3131.132559,0.1,-1.02,0.12,-0.04,-0.03,0.03,2.37,30.701310792966467, 76.83303443722131
3131.332432,0.02,-0.99,0.11,-0.04,-0.04,0.01,,, 
3131.530635,0.02,-0.96,0.12,-0.0,0.0,-0.04,,, 
3131.730553,0.06,-1.01,0.11,-0.02,-0.03,0.01,,, 
3131.928778,-0.0,-0.99,0.18,-0.12,-0.05,-0.0,,, 
3132.128657,-0.02,-0.93,0.23,-0.04,-0.04,-0.05,2.25,30.701311128242594, 76.83306327096822
3132.326842,0.02,-0.99,0.19,-0.07,-0.09,-0.02,,, 
3132.526722,0.1,-0.99,0.17,-0.01,-0.08,0.0,,, 
3132.724894,0.07,-0.99,0.13,-0.09,-0.07,-0.06,,, 
3132.9248,0.04,-0.99,0.12,-0.06,-0.05,0.04,,, 
3133.12295,0.03,-0.96,-0.0,0.03,-0.18,0.11,2.42,30.701312343618554, 76.83308338753584
3133.322793,0.07,-0.97,0.07,-0.1,-0.19,-0.0,,, 
3133.52095,0.11,-1.09,0.14,-0.16,-0.16,-0.09,,, 
3133.7208,-0.02,-0.99,0.17,-0.02,-0.03,-0.06,,, 
3133.91897,0.08,-1.06,0.04,0.0,-0.13,0.06,,, 
3134.118804,0.02,-0.97,-0.02,0.01,-0.15,-0.03,1.95,30.701304674177152, 76.83309805586639
3134.316931,-0.0,-1.04,0.05,-0.04,-0.04,-0.09,,, 
3134.516848,0.16,-0.94,0.02,-0.02,-0.14,-0.02,,, 
3134.715021,0.01,-0.93,0.1,0.04,-0.1,0.06,,, 
3134.914851,0.04,-1.07,-0.0,-0.02,-0.15,-0.02,,, 
3135.113001,0.11,-0.95,0.03,0.02,-0.14,0.06,2.45,30.701309074676317, 76.83312311775687
3135.312838,0.06,-0.93,-0.01,-0.04,-0.16,0.05,,, 
3135.51097,0.05,-0.99,-0.02,-0.02,-0.07,0.04,,, 
3135.710822,0.13,-1.01,-0.09,-0.04,-0.07,0.0,,, 
3135.908989,0.05,-0.94,-0.07,-0.08,-0.09,-0.07,,, 
3136.108845,-0.01,-0.98,0.03,-0.07,-0.18,-0.0,2.39,30.701305135181826, 76.83315052658024
3136.306994,-0.01,-1.01,0.19,0.06,-0.14,0.04,,, 
3136.506845,0.01,-0.99,0.1,0.03,-0.07,-0.01,,, 
3136.704978,0.07,-1.01,-0.06,-0.11,-0.01,-0.09,,, 
3136.904822,0.06,-1.03,0.25,0.09,-0.01,0.12,,, 
3137.102963,0.18,-0.98,-0.12,-0.06,-0.03,-0.04,3.09,30.70130123759685, 76.83318279690745
3137.302828,0.09,-1.01,0.3,-0.2,-0.22,-0.01,,, 
3137.500945,-0.04,-1.08,0.33,-0.14,-0.05,-0.03,,, 
3137.70077,0.02,-0.92,0.2,-0.08,-0.1,-0.02,,, 
3137.898912,0.01,-1.03,0.19,-0.07,-0.07,-0.07,,, 
3138.098714,-0.05,-1.02,0.16,-0.05,-0.08,0.01,4.03,30.70129499307899, 76.83322219185236
3138.296859,0.02,-0.98,0.07,-0.03,-0.05,0.06,,, 
3138.496712,0.08,-1.05,-0.02,0.02,-0.01,-0.01,,, 
3138.694877,-0.01,-0.98,0.05,0.04,0.04,0.0,,, 
3138.894724,0.16,-0.95,0.06,0.03,0.06,0.12,,, 
3139.09284,0.12,-1.05,0.19,-0.16,0.07,-0.03,4.17,30.70128791037081, 76.83326971724334
3139.292675,0.02,-1.02,0.16,-0.11,0.12,0.06,,, 
3139.490826,0.11,-0.99,0.1,-0.05,0.2,0.02,,, 
3139.690621,0.16,-1.03,0.12,-0.06,0.1,-0.01,,, 
3139.888694,0.11,-1.1,-0.05,-0.06,0.22,-0.07,,, 
3140.088493,0.21,-0.96,0.13,0.07,-0.01,0.12,4.77,30.701283174595517, 76.8333219365001
3140.2866,0.0,-0.87,0.06,-0.17,0.16,0.05,,, 
3140.486421,0.03,-1.07,0.12,0.05,0.07,-0.08,,, 
3140.684504,0.43,-1.16,-0.2,-0.06,0.08,0.12,,, 
3140.884352,0.12,-0.78,0.26,-0.47,0.12,-0.24,,, 
3141.082477,-0.37,-0.9,0.03,-0.43,-0.15,0.01,4.34,30.701282881228906, 76.83337499394717
3141.282276,0.13,-1.3,0.15,-0.01,0.33,0.11,,, 
3141.480393,0.07,-1.05,0.21,0.02,0.15,0.01,,, 
3141.680193,0.1,-1.03,-0.03,0.02,0.19,0.01,,, 
3141.878332,0.18,-0.98,-0.06,-0.06,0.04,-0.0,,, 
3142.07818,0.07,-1.03,0.08,-0.08,0.15,0.04,3.99,30.7012892095658, 76.83342453099492
3142.276238,-0.02,-0.96,0.12,-0.14,0.01,-0.02,,, 
3142.476033,0.11,-1.04,0.02,-0.1,0.0,-0.02,,, 
3142.674152,0.24,-1.06,0.04,-0.09,0.13,-0.03,,, 
3142.873938,0.08,-0.96,0.19,0.06,0.13,-0.0,,, 
3143.072007,0.16,-1.04,0.14,-0.02,0.25,-0.03,4.62,30.701301279506367, 76.83347566060426
3143.271804,0.07,-1.04,0.2,0.01,0.19,0.0,,, 
3143.469872,0.13,-0.95,0.09,-0.09,0.12,-0.05,,, 
3143.66967,0.06,-1.04,0.09,0.02,0.17,-0.01,,, 
3143.86778,0.15,-0.99,0.09,0.06,0.14,-0.0,,, 
3144.06759,0.11,-0.99,-0.04,0.08,0.13,-0.03,5.39,30.701348930625898, 76.83355579159858
3144.26565,0.18,-1.02,0.09,0.03,0.09,0.03,,, 
3144.465421,0.11,-0.98,0.11,0.01,0.17,-0.05,,, 
3144.663476,0.19,-0.98,0.12,-0.02,0.14,0.04,,, 
3144.863183,0.16,-1.0,0.2,-0.13,0.15,-0.06,,, 
3145.061236,0.16,-0.94,0.09,-0.01,0.11,-0.02,,, 
3145.261001,0.12,-0.97,0.05,-0.05,0.06,-0.01,5.98,30.70138300306229, 76.83360381990376
3145.459077,0.13,-1.01,0.16,-0.22,-0.01,-0.02,,, 
3145.658849,0.01,-0.87,0.15,0.02,0.05,-0.03,,, 
3145.856894,0.13,-1.01,0.1,-0.05,0.03,-0.01,,, 
3146.056627,0.07,-0.93,0.12,-0.1,0.02,-0.02,,, 
3146.254716,0.09,-0.94,0.06,0.04,-0.03,-0.02,6.68,30.701425038306695, 76.83365528478923
3146.454482,0.08,-0.97,0.14,0.07,0.04,0.06,,, 
3146.652505,0.07,-1.08,0.07,0.01,-0.01,0.0,,, 
3146.852263,0.06,-1.02,0.08,-0.05,-0.04,0.05,,, 
3147.050297,-0.02,-0.97,0.15,0.09,0.06,0.02,,, 
3147.250034,0.06,-1.02,0.17,0.13,0.0,-0.03,7.07,30.701470552040917, 76.83370758786502
3147.450035,-0.08,-1.0,-0.03,-0.07,0.16,-0.11,,, 
3147.65173,0.31,-0.91,-0.14,0.09,0.12,-0.03,,, 
3147.851478,0.2,-1.14,0.2,-0.13,-0.11,0.0,,, 
3148.049494,-0.05,-0.9,0.01,-0.05,-0.09,-0.04,,, 
3148.249246,-0.05,-0.89,0.09,,,,7.21,30.701523860945088, 76.83374513879123
3148.447284,0.03,-1.01,0.07,-0.08,-0.04,0.0,,, 
3148.647051,0.04,-1.03,-0.07,,,,,, 
3148.84708,0.08,-1.02,0.05,-0.04,-0.02,-0.05,,, 
3149.046799,0.08,-0.97,-0.06,,,,,, 
3149.246767,0.01,-1.03,-0.05,-0.04,-0.03,0.0,6.51,30.701573858997506, 76.833781516251
3149.446484,0.12,-1.12,-0.08,-0.03,0.04,-0.01,,, 
3149.644565,0.0,-0.94,0.01,0.01,0.03,-0.03,,, 
3149.844275,0.13,-1.0,-0.03,-0.02,0.03,-0.03,,, 
3150.042282,0.05,-1.03,-0.05,0.05,0.01,-0.04,,, 
3150.242008,0.01,-1.01,0.12,0.03,-0.07,0.03,5.89,30.701622013031226, 76.83381697170141
3150.44004,0.04,-1.04,0.03,-0.11,-0.04,0.02,,, 
3150.63978,0.06,-0.98,0.03,-0.01,0.05,-0.03,,, 
3150.837861,0.01,-0.92,0.06,0.04,-0.07,-0.01,,, 
3151.037652,0.18,-1.1,-0.05,-0.02,-0.05,0.03,,, 
3151.235718,-0.04,-0.95,-0.12,-0.05,-0.03,0.02,5.82,30.70166497028498, 76.83384555399122
3151.435461,0.04,-1.03,-0.1,0.0,-0.02,0.01,,, 
3151.633506,0.05,-1.05,-0.03,-0.16,-0.09,-0.03,,, 
3151.833253,0.03,-0.89,-0.07,0.05,-0.03,0.05,,, 
3152.031339,0.0,-0.93,-0.16,0.05,0.08,-0.04,,, 
3152.231058,0.49,-1.44,-0.18,0.03,0.3,0.11,5.34,30.701708723819536, 76.83388461366
3152.429103,0.35,-1.15,-0.15,0.07,-0.12,0.15,,, 
3152.628846,0.17,-0.95,0.14,-0.04,-0.21,0.07,,, 
3152.826888,0.27,-0.98,0.09,0.02,-0.33,0.12,,, 
3153.026607,-0.02,-1.13,0.02,-0.02,0.1,-0.11,,, 
3153.224637,0.06,-1.01,-0.05,0.01,-0.16,0.02,4.54,30.701743634446245, 76.83390028781893
3153.424368,0.09,-0.94,0.25,0.06,-0.2,-0.09,,, 
3153.622403,0.05,-0.89,0.05,0.05,-0.01,0.02,,, 
3153.822145,0.1,-0.94,0.2,-0.03,-0.17,0.04,,, 
3154.020211,-0.05,-0.89,0.01,0.11,0.08,-0.05,5.1,30.701780053815526, 76.83393063030842
3154.219975,0.01,-0.9,0.17,-0.03,-0.02,-0.02,,, 
3154.419976,0.06,-1.01,0.08,-0.04,-0.1,0.0,,, 
3154.619745,0.0,-0.94,0.13,0.02,-0.05,0.0,,, 
3154.821474,-0.05,-1.05,0.08,-0.09,-0.04,-0.05,,, 
3155.019544,0.07,-1.07,0.16,-0.06,-0.21,-0.01,,, 
3155.219334,-0.05,-0.93,0.09,-0.07,-0.04,0.01,5.66,30.7018193649414, 76.83397220454815
3155.419355,0.11,-1.03,0.09,-0.11,-0.13,0.01,,, 
3155.619121,0.07,-0.8,0.02,-0.01,0.08,-0.01,,, 
3155.817175,0.12,-1.09,0.05,-0.12,-0.16,0.02,,, 
3156.016942,-0.09,-0.84,0.16,0.08,0.02,-0.06,,, 
3156.214983,0.07,-1.01,0.04,-0.1,0.01,0.06,6.33,30.701857167324704, 76.83401268914047
3156.414739,0.01,-1.06,0.07,-0.15,-0.05,0.02,,, 
3156.612803,-0.06,-0.98,0.18,0.04,-0.0,-0.01,,, 
3156.812527,0.11,-1.06,0.07,-0.1,-0.24,-0.01,,, 
3157.010552,0.08,-0.98,-0.1,0.09,-0.02,0.0,,, 
3157.210282,-0.18,-0.82,0.22,0.39,0.16,-0.01,6.86,30.701909386581463, 76.83405501775148
3157.408319,0.03,-0.87,0.24,0.33,-0.08,-0.04,,, 
3157.608091,-0.08,-0.84,0.11,0.25,0.23,0.01,,, 
3157.80616,-0.03,-0.76,0.27,0.08,-0.0,0.01,,, 
3158.005948,-0.05,-0.86,0.07,-0.0,0.13,0.01,,, 
3158.204009,-0.09,-0.84,0.1,-0.05,0.0,0.03,7.27,30.701957247248572, 76.83410983539822
3158.403774,-0.05,-0.97,0.13,-0.34,-0.16,-0.04,,, 
3158.603514,0.06,-1.07,0.13,-0.07,-0.08,0.01,,, 
3158.801545,0.01,-0.97,0.14,-0.12,-0.05,0.0,,, 
3159.00333,-0.03,-0.89,0.15,-0.09,-0.12,0.02,,, 
3159.201372,-0.14,-0.94,0.02,-0.29,-0.19,-0.04,7.59,30.702008921681625, 76.83415669023695
3159.401139,0.05,-1.08,-0.11,-0.02,-0.15,-0.02,,, 
3159.599226,0.1,-1.04,-0.1,0.18,0.16,-0.05,,, 
3159.798983,-0.01,-0.84,0.03,0.11,0.07,0.03,,, 
3159.997031,-0.08,-0.83,0.04,0.0,-0.03,-0.01,,, 
3160.196764,-0.03,-0.98,-0.04,-0.2,0.05,-0.08,7.14,30.702060805662256, 76.83420832276049
3160.394859,0.04,-1.17,0.11,-0.08,-0.17,-0.0,,, 
3160.594625,0.04,-1.19,0.01,0.17,-0.29,-0.05,,, 
3160.792728,0.25,-0.99,0.09,0.04,0.09,0.05,,, 
3160.992492,-0.02,-0.9,0.07,-0.07,-0.03,-0.05,,, 
3161.190551,0.07,-1.03,0.04,0.13,-0.01,-0.03,6.92,30.702112815371436, 76.83426414623561
3161.390308,0.08,-0.93,0.05,-0.03,0.1,-0.01,,, 
3161.588362,0.01,-0.92,-0.11,-0.29,-0.19,-0.0,,, 
3161.788135,-0.02,-0.95,0.05,-0.12,-0.19,-0.01,,, 
3161.986212,-0.05,-1.07,0.21,0.17,-0.16,-0.01,,, 
3162.185966,0.11,-1.02,0.16,-0.09,-0.07,-0.05,6.63,30.7021560659918, 76.83431577875915
3162.384014,-0.0,-0.97,0.18,-0.01,-0.08,-0.03,,, 
3162.583774,-0.05,-0.91,0.25,-0.08,-0.13,0.01,,, 
3162.78185,0.07,-0.8,0.16,-0.2,-0.17,-0.05,,, 
3162.981608,-0.0,-0.81,0.05,-0.1,-0.19,-0.02,,, 
3163.179706,-0.05,-0.93,0.12,-0.05,-0.21,0.04,7.37,30.70219977761684, 76.83437570936682
3163.379469,0.11,-0.93,0.07,-0.12,-0.03,-0.01,,, 
3163.577548,-0.02,-0.8,-0.12,-0.27,-0.27,-0.06,,, 
3163.777305,-0.12,-0.95,0.19,-0.08,-0.24,0.01,,, 
3163.975363,0.21,-0.97,0.14,-0.22,0.0,-0.06,,, 
3164.175116,-0.05,-0.88,0.08,-0.15,-0.2,-0.01,7.15,30.702235358795804, 76.83443019173744
3164.373163,-0.01,-1.06,0.01,0.45,-0.01,0.01,,, 
3164.572932,0.02,-1.22,-0.16,0.46,0.02,0.06,,, 
3164.770968,0.1,-1.2,-0.01,0.22,0.07,0.06,,, 
3164.97075,0.25,-1.19,-0.05,0.11,0.07,0.04,,, 
3165.168855,0.19,-1.18,0.25,0.21,-0.12,0.03,6.55,30.70226603656141, 76.83450127027633
3165.36863,-0.07,-1.19,0.02,-0.14,-0.2,0.01,,, 
3165.566696,-0.07,-0.95,0.38,-0.42,-0.1,0.11,,, 
3165.766437,-0.02,-0.78,0.36,-0.36,-0.27,0.06,,, 
3165.964476,0.25,-0.74,0.52,0.64,0.49,0.07,,, 
3166.164226,0.42,-1.2,0.03,-0.4,-0.37,0.04,6.5,30.70229055362819, 76.83456279344561
3166.362267,0.0,-0.94,0.04,-0.43,-0.67,-0.17,,, 
3166.562014,-0.48,-0.79,-0.24,-0.33,-0.52,0.15,,, 
3166.760105,-0.43,-0.74,0.11,0.49,0.4,-0.05,,, 
3166.959913,-0.01,-1.0,0.1,0.61,0.33,0.03,,, 
3167.158021,0.41,-1.25,0.08,-0.03,0.33,-0.0,6.47,30.702309873915, 76.83463135741356
3167.357802,0.68,-1.25,0.01,-0.34,-0.47,-0.14,,, 
3167.555909,0.56,-1.3,-0.1,-0.37,-0.79,-0.06,,, 
3167.75574,0.33,-1.44,0.12,-0.24,-0.46,-0.18,,, 
