Time,x_mean_acc,y_mean_acc,z_mean_acc,x_mean_gyro,y_mean_gyro,z_mean_gyro,mean_speed,x_std_acc,y_std_acc,z_std_acc,x_std_gyro,y_std_gyro,z_std_gyro,std_speed,x_max_acc,y_max_acc,z_max_acc,x_max_gyro,y_max_gyro,z_max_gyro,x_min_acc,y_min_acc,z_min_acc,x_min_gyro,y_min_gyro,z_min_gyro,latitude,longitude,Pothole
138.2,-0.11249999999999999,-0.7325,-0.6525,-0.017499999999999998,0.03,-0.06,2.41,0.03561951712193752,0.042646805273079944,0.04866980583482945,0.03344772040064913,0.007071067811865475,0.021213203435596427,0.0,-0.06,-0.66,-0.59,0.02,0.04,-0.04,-0.16,-0.77,-0.7,-0.06,0.02,-0.09,30.34826980455308,76.35046953251873,0
139.0,-0.065,-0.7075,-0.7024999999999999,-0.0325,0.055,-0.0575,2.3325,0.025,0.041457809879442496,0.059319052588523366,0.042056509603151805,0.0206155281280883,0.021650635094610966,0.13423393758658803,-0.03,-0.65,-0.6,0.03,0.09,-0.03,-0.1,-0.76,-0.74,-0.08,0.04,-0.09,30.348245559140448,76.35046269063824,0
139.8,-0.065,-0.8175,-0.645,0.0025,0.04,-0.004999999999999999,2.1,0.035707142142714254,0.10825317547305485,0.015000000000000013,0.012990381056766582,0.0223606797749979,0.022912878474779203,0.0,-0.03,-0.7,-0.63,0.02,0.07,0.02,-0.11,-0.94,-0.67,-0.01,0.01,-0.04,30.34822504862721,76.3504569027194,0
140.6,-0.0925,-0.69,-0.69,-0.0075,0.05750000000000001,0.0175,1.86,0.0248746859276655,0.0651920240520265,0.05612486080160912,0.02772634126602354,0.01479019945774904,0.028613807855648994,0.0,-0.05,-0.62,-0.61,0.02,0.08,0.04,-0.11,-0.76,-0.76,-0.04,0.04,-0.03,30.348207341218767,76.3504519058165,0
141.39999999999998,-0.0875,-0.8,-0.62,-0.022500000000000003,0.0675,0.0225,1.585,0.06832825184358225,0.10700467279516346,0.022360679774997918,0.004330127018922193,0.020463381929681126,0.024874685927665497,0.275,0.03,-0.68,-0.59,-0.02,0.1,0.04,-0.14,-0.97,-0.65,-0.03,0.05,-0.02,30.348207341218767,76.3504519058165,0
142.2,-0.10250000000000001,-0.72,-0.655,-0.02,0.07750000000000001,0.015000000000000001,1.3875000000000002,0.02046338192968112,0.05338539126015658,0.02598076211353318,0.007071067811865475,0.008291561975888496,0.008660254037844387,0.13423393758658803,-0.07,-0.67,-0.62,-0.01,0.09,0.03,-0.12,-0.81,-0.68,-0.03,0.07,0.01,30.348193839843827,76.35044809582591,0
143.0,-0.12,-0.7175,-0.645,0.01,0.07500000000000001,0.01,1.62,0.021213203435596427,0.07395099728874521,0.033541019662496875,0.0,0.011180339887498949,0.0,0.0,-0.09,-0.64,-0.59,0.01,0.09,0.01,-0.15,-0.81,-0.68,0.01,0.06,0.01,30.348181402134127,76.35044458599397,0
143.8,-0.1325,-0.7625,-0.6124999999999999,-0.005000000000000001,0.0475,-0.027500000000000004,1.62,0.03960744879438715,0.0660965203320114,0.04815340071064553,0.02179449471770337,0.02384848003542364,0.017853571071357127,0.0,-0.08,-0.67,-0.56,0.03,0.08,-0.01,-0.18,-0.83,-0.69,-0.03,0.02,-0.05,30.34816746720932,76.35044065365874,0
144.54999999999998,-0.14500000000000002,-0.7775000000000001,-0.6174999999999999,0.0425,0.045,-0.0275,1.5150000000000001,0.038405728739343045,0.0675925291729789,0.04968651728587947,0.022776083947860747,0.015,0.0082915619758885,0.06062177826491077,-0.1,-0.71,-0.57,0.08,0.06,-0.02,-0.2,-0.89,-0.7,0.02,0.03,-0.04,30.34816746720932,76.35044065365874,0
145.3,-0.16749999999999998,-0.82,-0.5375,-0.009999999999999998,0.065,-0.0775,1.45,0.0402336923485777,0.11789826122551599,0.04264680527307995,0.01870828693386971,0.02598076211353316,0.016393596310755,0.030000000000000027,-0.11,-0.71,-0.48,0.02,0.09,-0.05,-0.21,-0.99,-0.6,-0.03,0.03,-0.09,30.3481545038152,76.35043699548245,0
146.1,-0.135,-0.815,-0.61,-0.025,0.0275,-0.015000000000000001,1.4475,0.05590169943749475,0.07088723439378915,0.07968688725254611,0.016583123951777003,0.010897247358851685,0.01802775637731995,0.04763139720814417,-0.09,-0.71,-0.52,-0.01,0.04,0.01,-0.23,-0.91,-0.73,-0.05,0.01,-0.04,30.34814157139556,76.35043334604694,0
146.89999999999998,-0.1625,-0.7525000000000001,-0.555,-0.03,0.07250000000000001,-0.05,1.53,0.034186985827943356,0.09601432184835762,0.051720402163943,0.030822070014844882,0.008291561975888501,0.021213203435596427,0.0,-0.13,-0.64,-0.48,0.02,0.08,-0.03,-0.22,-0.89,-0.62,-0.06,0.06,-0.08,30.34812995189629,76.35043006710809,0
147.7,-0.09000000000000001,-0.7475,-0.63,-0.0425,0.065,-0.025,1.78,0.02449489742783178,0.026809513236909045,0.037416573867739444,0.02772634126602354,0.018027756377319945,0.004999999999999999,0.0,-0.07,-0.72,-0.57,-0.02,0.09,-0.02,-0.13,-0.79,-0.67,-0.09,0.04,-0.03,30.348116114712905,76.35042616235478,1
148.5,-0.13,-0.72,-0.625,-0.012499999999999999,0.057499999999999996,-0.025,2.0125,0.024494897427831785,0.05958187643906489,0.015000000000000013,0.01299038105676658,0.0043301270189221915,0.015000000000000001,0.13423393758658791,-0.11,-0.67,-0.6,0.01,0.06,-0.01,-0.17,-0.82,-0.64,-0.02,0.05,-0.05,30.348116114712905,76.35042616235478,0
149.3,-0.08,-0.775,-0.58,0.0,0.0525,-0.0275,2.09,0.015811388300841896,0.08015609770940699,0.04183300132670377,0.022360679774997897,0.008291561975888498,0.01299038105676658,0.0,-0.06,-0.64,-0.54,0.03,0.06,-0.01,-0.1,-0.85,-0.65,-0.03,0.04,-0.04,30.34809986413651,76.35042157655937,1
150.1,-0.08250000000000002,-0.8025,-0.5750000000000001,-0.02,0.065,0.0,2.2249999999999996,0.010897247358851683,0.07822243923581008,0.050249378105604446,0.007071067811865475,0.01118033988749895,0.01,0.23382685902179845,-0.07,-0.71,-0.53,-0.01,0.08,0.01,-0.1,-0.88,-0.66,-0.03,0.05,-0.01,30.3480815014942,76.3504163947542,1
150.89999999999998,-0.10999999999999999,-0.8099999999999999,-0.5875,0.0025,0.07,-0.005,2.63,0.023452078799117145,0.03535533905932736,0.039607448794387136,0.01299038105676658,0.007071067811865477,0.015000000000000001,0.0,-0.09,-0.75,-0.52,0.01,0.08,0.02,-0.15,-0.84,-0.62,-0.02,0.06,-0.02,30.348061707849396,76.35041080913047,0
151.7,-0.1225,-0.7950000000000002,-0.6025,-0.012499999999999999,0.0325,0.007500000000000001,2.63,0.02680951323690902,0.06422616289332567,0.05931905258852336,0.05760859310901457,0.03897114317029974,0.030310889132455353,0.0,-0.08,-0.71,-0.54,0.07,0.07,0.05,-0.15,-0.89,-0.68,-0.08,-0.02,-0.03,30.34804196294495,76.3504052372609,0
152.5,-0.18750000000000003,-0.7025,-0.6649999999999999,-0.060000000000000005,0.035,-0.037500000000000006,3.11,0.056291651245988526,0.10520812706250407,0.09069178573608527,0.025495097567963924,0.005000000000000001,0.053091901453988254,0.2771281292110205,-0.13,-0.58,-0.56,-0.03,0.04,0.05,-0.28,-0.87,-0.8,-0.09,0.03,-0.08,30.34804196294495,76.3504052372609,0
153.3,-0.0925,-0.7525000000000001,-0.6475,-0.004999999999999999,0.1025,-0.039999999999999994,2.995,0.1107643895843786,0.1435923048077438,0.047103609203541945,0.016583123951777,0.019202864369671516,0.07176350047203663,0.2749999999999999,0.03,-0.53,-0.57,0.01,0.12,0.05,-0.26,-0.91,-0.69,-0.03,0.07,-0.12,30.34801487450697,76.35039759309916,0
154.1,-0.12250000000000001,-0.75,-0.585,-0.05500000000000001,0.07250000000000001,-0.0325,2.65,0.02680951323690902,0.17578395831246946,0.1379311422413372,0.116081867662439,0.016393596310755005,0.01920286436967152,0.12124355652982152,-0.08,-0.46,-0.41,0.12,0.1,-0.01,-0.15,-0.9,-0.72,-0.16,0.06,-0.06,30.347991727022137,76.35039106104595,0
154.89999999999998,-0.15500000000000003,-0.8400000000000001,-0.5475000000000001,-0.035,0.0125,-0.065,2.44,0.05937171043518959,0.08999999999999998,0.04968651728587947,0.02598076211353316,0.004330127018922193,0.03840572873934304,0.0,-0.07,-0.73,-0.47,0.01,0.02,-0.02,-0.22,-0.97,-0.6,-0.05,0.01,-0.12,30.34799039607265,76.35039068546159,0
155.7,-0.095,-0.765,-0.56,-0.01,0.05,-0.06999999999999999,2.9,0.029580398915498077,0.05894913061275796,0.03162277660168377,0.0,0.03,0.019999999999999997,0.0,-0.05,-0.67,-0.52,-0.01,0.08,-0.05,-0.13,-0.83,-0.6,-0.01,0.02,-0.09,30.34794612409708,76.35038037905059,0
156.5,-0.04,-0.8375,-0.5449999999999999,-0.0125,0.08,-0.009999999999999998,2.9,0.021213203435596427,0.05402545696243578,0.04153311931459036,0.004330127018922193,0.020000000000000004,0.02,0.0,-0.01,-0.8,-0.48,-0.01,0.1,0.01,-0.07,-0.93,-0.59,-0.02,0.06,-0.03,30.34794612409708,76.35038037905059,0
157.3,-0.0925,-0.74,-0.6175,-0.035,0.07750000000000001,-0.0125,3.7299999999999995,0.03418698582794336,0.07582875444051548,0.014790199457749054,0.024999999999999998,0.014790199457749042,0.017853571071357124,0.83,-0.06,-0.66,-0.6,-0.01,0.1,0.01,-0.14,-0.85,-0.64,-0.06,0.06,-0.04,30.34792165103929,76.3503746853594,0
158.1,-0.09,-0.7825,-0.6475,0.015000000000000001,0.07500000000000001,-0.025,4.6,0.007071067811865477,0.05804093383121949,0.004330127018922197,0.028722813232690145,0.008660254037844388,0.004999999999999999,0.06928203230275516,-0.08,-0.72,-0.64,0.04,0.08,-0.02,-0.1,-0.85,-0.65,-0.03,0.06,-0.03,30.347888297262802,76.3503669255566,0
158.89999999999998,-0.060000000000000005,-0.7949999999999999,-0.5724999999999999,-0.0125,0.08,-0.0125,4.72,0.030822070014844882,0.049244289008980514,0.030310889132455332,0.004330127018922193,0.025495097567963927,0.021650635094610966,0.0,-0.03,-0.73,-0.52,-0.01,0.11,0.02,-0.1,-0.86,-0.59,-0.02,0.05,-0.04,30.347847198264407,76.35035736381704,0
159.7,-0.095,-0.72,-0.605,-0.030000000000000002,0.055,-0.03,5.29,0.014999999999999998,0.12806248474865695,0.05500000000000001,0.035355339059327376,0.0049999999999999975,0.015811388300841896,0.0,-0.07,-0.54,-0.52,0.03,0.06,-0.01,-0.11,-0.86,-0.67,-0.06,0.05,-0.05,30.347798334023906,76.35034599548301,0
160.5,-0.0875,-0.7225,-0.6775,-0.0675,0.07750000000000001,-0.01,5.3275,0.03269174207655505,0.0715454401062709,0.024874685927665473,0.022776083947860744,0.04493050188902858,0.02345207879911715,0.02165063509461089,-0.05,-0.64,-0.64,-0.04,0.14,0.03,-0.12,-0.82,-0.7,-0.09,0.03,-0.03,30.347798334023906,76.35034599548301,0
161.3,-0.17250000000000001,-0.48750000000000004,-0.8274999999999999,-0.010000000000000002,0.0975,-0.0625,4.865,0.05539629951540085,0.11583932838203094,0.15465687828221544,0.06595452979136461,0.0248746859276655,0.05539629951540085,0.4750000000000001,-0.12,-0.33,-0.57,0.1,0.13,-0.01,-0.25,-0.65,-0.97,-0.07,0.06,-0.14,30.347761806419893,76.35033749728478,0
162.1,-0.07500000000000001,-0.7324999999999999,-0.7000000000000001,0.0425,0.035,-0.06499999999999999,4.039999999999999,0.10111874208078342,0.12376893794486563,0.19544820285692066,0.03561951712193752,0.10500000000000001,0.24336187047275915,0.6062177826491069,0.08,-0.61,-0.5,0.08,0.13,0.13,-0.2,-0.88,-1.02,-0.01,-0.14,-0.47,30.34771914700297,76.35032757251167,0
162.89999999999998,0.009999999999999995,-0.7275,-0.555,-0.10750000000000001,0.047499999999999994,0.027500000000000024,2.99,0.19091883092036782,0.19954636052807379,0.06837397165588673,0.04493050188902857,0.19472737352514155,0.7475752470487503,0.0,0.29,-0.41,-0.49,-0.03,0.29,1.12,-0.19,-0.96,-0.65,-0.14,-0.19,-0.96,30.347699228186105,76.35032293837102,0
163.7,-0.0675,-0.6375,-0.6375000000000001,-0.065,-0.23750000000000002,-0.2025,2.98,0.07822243923581008,0.044370598373247125,0.11540688887583793,0.12379418403139948,0.28656369274560933,0.2410783067801829,0.0,0.01,-0.57,-0.49,0.06,0.04,0.06,-0.19,-0.69,-0.8,-0.27,-0.68,-0.58,30.34767410172104,76.3503167007335,0
164.39999999999998,-0.0275,-0.7875,-0.6375,-0.015,0.095,0.0024999999999999996,3.61,0.06299801584177077,0.08554969316134335,0.04322904116447645,0.005,0.0653834841531101,0.028613807855648994,0.36373066958946415,0.08,-0.64,-0.6,-0.01,0.2,0.04,-0.08,-0.85,-0.71,-0.02,0.02,-0.03,30.34767410172104,76.3503167007335,0
165.2,-0.0525,-0.77,-0.615,-0.0225,0.07,-0.0175,3.815,0.03344772040064913,0.05338539126015653,0.06422616289332563,0.0082915619758885,0.007071067811865477,0.004330127018922193,0.004999999999999893,-0.01,-0.68,-0.55,-0.01,0.08,-0.01,-0.09,-0.82,-0.72,-0.03,0.06,-0.02,30.347638511079587,76.35030756873955,0
166.0,-0.060000000000000005,-0.7474999999999999,-0.69,-0.002500000000000001,0.055,-0.022500000000000003,4.3525,0.06363961030678929,0.10732543966832843,0.04472135954999579,0.019202864369671523,0.01118033988749895,0.010897247358851685,0.9396375631061161,0.05,-0.61,-0.63,0.03,0.07,-0.01,-0.1,-0.91,-0.75,-0.02,0.04,-0.04,30.34760511642551,76.35029900020109,0
166.8,-0.1025,-0.7675,-0.7224999999999999,-0.04,0.06,-0.02,5.98,0.0248746859276655,0.09756408150543928,0.014790199457749054,0.01224744871391589,0.0158113883008419,0.022360679774997897,0.0,-0.06,-0.61,-0.7,-0.03,0.08,0.01,-0.12,-0.87,-0.74,-0.06,0.04,-0.05,30.347545644897398,76.35028374075046,0
167.6,-0.0975,-0.6,-0.7425,-0.0175,0.0475,-0.024999999999999998,5.96,0.042056509603151805,0.04690415759823432,0.07258615570478989,0.004330127018922193,0.02680951323690902,0.015000000000000001,0.0,-0.05,-0.56,-0.62,-0.01,0.09,-0.01,-0.16,-0.68,-0.81,-0.02,0.02,-0.05,30.347493350323447,76.35026977350701,0
168.39999999999998,-0.09249999999999999,-0.655,-0.75,0.02,0.055,-0.05750000000000001,5.859999999999999,0.11388041973930374,0.12619429464123963,0.14053469322555198,0.1041633332799983,0.051234753829797995,0.025860201081971505,0.10000000000000009,0.08,-0.48,-0.53,0.18,0.14,-0.03,-0.24,-0.83,-0.92,-0.11,0.01,-0.1,30.347493350323447,76.35026977350701,0
169.2,-0.11000000000000001,-0.67,-0.6924999999999999,-0.035,0.0775,-0.0525,5.765,0.021213203435596427,0.08860022573334675,0.07949056547792326,0.0792148975887743,0.08842369591913697,0.01299038105676658,0.004999999999999893,-0.08,-0.54,-0.57,0.07,0.23,-0.03,-0.13,-0.79,-0.79,-0.15,0.02,-0.06,30.3474303720845,76.35025262817737,0
170.0,-0.0575,-0.7025,-0.71,-0.007500000000000001,0.11249999999999999,-0.02,5.797499999999999,0.0597390157267426,0.07758060324591454,0.014142135623730963,0.016393596310755,0.07154544010627092,0.04527692569068708,0.047631397208144265,0.03,-0.58,-0.69,0.02,0.23,0.03,-0.13,-0.79,-0.73,-0.02,0.05,-0.07,30.347380587962192,76.35023907484211,0
170.8,-0.10500000000000001,-0.675,-0.7000000000000001,-0.0125,0.1325,0.0075,5.88,0.04924428900898052,0.05722761571129798,0.025495097567963917,0.019202864369671523,0.0739509972887452,0.017853571071357127,0.0,-0.04,-0.6,-0.67,0.02,0.25,0.03,-0.17,-0.74,-0.74,-0.03,0.06,-0.01,30.34732498468407,76.35022393728748,0
171.6,-0.13,-0.615,-0.725,0.015000000000000005,-0.0525,0.02,5.87,0.057879184513951125,0.10594810050208545,0.08499999999999999,0.07632168761236874,0.12255100978776144,0.017320508075688773,0.0,-0.05,-0.45,-0.6,0.14,0.1,0.03,-0.19,-0.73,-0.84,-0.06,-0.23,-0.01,30.347273044178557,76.35020979689386,0
172.39999999999998,-0.11,-0.6675,-0.6525000000000001,0.017499999999999998,-0.010000000000000009,-0.0675,5.3,0.08276472678623426,0.07013380069552766,0.07048936089935844,0.03269174207655505,0.2583602136552763,0.0584700778176325,0.32908965343808655,-0.04,-0.56,-0.58,0.06,0.18,0.02,-0.25,-0.73,-0.76,-0.03,-0.45,-0.13,30.347273044178557,76.35020979689386,0
173.2,-0.1925,-0.6975,-0.61,0.045,0.1375,-0.08750000000000001,5.01,0.03344772040064913,0.13045593125649751,0.07968688725254616,0.07399324293474371,0.15122417134836613,0.024874685927665497,0.10000000000000009,-0.15,-0.48,-0.48,0.17,0.35,-0.07,-0.23,-0.82,-0.68,-0.01,-0.02,-0.13,30.347227267035127,76.35019733442705,0
174.0,-0.10500000000000001,-0.9724999999999999,-0.6425000000000001,-0.0775,-0.09,-0.0575,4.8675,0.09233092656309695,0.06869315832017045,0.07084313657652376,0.03112474899497183,0.1541103500742244,0.06456585785072479,0.07361215932167725,0.05,-0.89,-0.53,-0.05,0.06,0.03,-0.18,-1.08,-0.72,-0.13,-0.29,-0.15,30.34718435376122,76.35018565162613,0
174.8,-0.16,-0.81,-0.595,-0.1575,-0.1125,-0.0225,4.74,0.20037464909513875,0.22989127865145292,0.17356554957709783,0.07048936089935842,0.39801852971940893,0.1003431612019474,0.0,0.07,-0.53,-0.35,-0.06,0.23,0.07,-0.48,-1.17,-0.84,-0.25,-0.79,-0.17,30.347140317821086,76.35017366318819,0
175.6,-0.0575,-0.8425,-0.5975,-0.0875,0.2275,-0.07250000000000001,4.61,0.17455300054711176,0.146351460532514,0.19122957407263136,0.17005513811702366,0.18673175948402565,0.12336429791475328,0.0,0.09,-0.6,-0.39,0.06,0.55,0.05,-0.35,-0.98,-0.91,-0.37,0.1,-0.27,30.347094776426054,76.35016126490201,0
176.39999999999998,-0.0625,-0.72,-0.6925,-0.017499999999999998,-0.05,-1.3010426069826053e-18,4.805000000000001,0.08166241485530538,0.08306623862918076,0.06179603547154139,0.04085033659592048,0.06892024376045111,0.053851648071345036,0.11258330249197694,0.05,-0.61,-0.62,0.05,0.06,0.09,-0.17,-0.81,-0.79,-0.06,-0.13,-0.05,30.347094776426054,76.35016126490201,0
177.2,-0.1,-0.7025,-0.6725,-0.03,0.0175,-0.005000000000000001,5.215,0.05099019513592785,0.049686517285879465,0.036314597615834866,0.007071067811865475,0.0082915619758885,0.020615528128088305,0.34499999999999975,-0.04,-0.65,-0.63,-0.02,0.03,0.03,-0.18,-0.77,-0.73,-0.04,0.01,-0.02,30.347055919547863,76.35015068642291,0
178.0,-0.1525,-0.64,-0.71,0.0175,0.1125,-0.0025000000000000005,5.67,0.06609652033201142,0.17,0.02236067977499788,0.03269174207655506,0.053091901453988254,0.03269174207655505,0.19052558883257667,-0.04,-0.41,-0.68,0.05,0.17,0.04,-0.21,-0.87,-0.74,-0.02,0.05,-0.05,30.34700119731141,76.35013578872494,0
178.8,-0.16,-0.6075,-0.7025,-0.04000000000000001,-0.0475,-0.05,6.0,0.08336666000266534,0.06495190528383288,0.07980444849756183,0.021213203435596427,0.10034316120194738,0.017320508075688773,0.0,-0.04,-0.53,-0.63,-0.02,0.02,-0.04,-0.27,-0.71,-0.83,-0.07,-0.22,-0.08,30.34694486407687,76.35012045244542,0
179.6,-0.1525,-0.7025,-0.7224999999999999,0.02,0.07,-0.06,5.73,0.10848386976873568,0.12255100978776143,0.047631397208144126,0.03674234614174767,0.018708286933869705,0.09027735042633894,0.1558845726811991,-0.08,-0.55,-0.65,0.07,0.09,0.03,-0.34,-0.88,-0.77,-0.02,0.04,-0.21,30.34694486407687,76.35012045244542,0
180.39999999999998,-0.12250000000000001,-0.7625000000000001,-0.71,-0.027499999999999997,0.0425,-0.03,5.505,0.0580409338312195,0.05931905258852334,0.060000000000000026,0.020463381929681123,0.08926785535678562,0.018708286933869705,0.1349999999999998,-0.06,-0.68,-0.65,-0.01,0.11,-0.01,-0.19,-0.84,-0.81,-0.06,-0.11,-0.06,30.34690930001127,76.35011077040862,0
181.2,-0.11,-0.7575,-0.7250000000000001,-0.065,-0.095,-0.052500000000000005,5.335,0.05612486080160912,0.08584142356694696,0.09340770846134702,0.05590169943749474,0.24884734276258608,0.12597122687344123,0.06062177826491057,-0.04,-0.63,-0.61,0.03,0.09,0.07,-0.19,-0.85,-0.87,-0.11,-0.52,-0.26,30.346859329749524,76.35009716639836,0
182.0,-0.06999999999999999,-0.77,-0.68,0.04,0.1725,-0.04499999999999999,5.23,0.1457737973711325,0.051478150704935,0.025495097567963903,0.0696419413859206,0.15481844205391035,0.09759610647971567,0.0,0.09,-0.72,-0.64,0.11,0.43,0.04,-0.3,-0.85,-0.71,-0.06,0.02,-0.21,30.346809809696808,76.35008368495394,0
182.775,-0.057499999999999996,-0.7375,-0.6699999999999999,-0.025,0.12,0.009999999999999998,5.46,0.037666297933298405,0.17555269864060763,0.06442049363362565,0.04330127018922193,0.11113055385446434,0.02,0.0,-0.02,-0.53,-0.62,0.04,0.31,0.03,-0.12,-1.0,-0.78,-0.08,0.03,-0.01,30.346761517138468,76.3500705376852,0
183.5,-0.09,-0.635,-0.6575,0.0,0.05,-0.037500000000000006,5.654999999999999,0.052440442408507586,0.10452272480183436,0.07822243923581007,0.035355339059327376,0.0,0.025860201081971502,0.11258330249197693,-0.03,-0.47,-0.54,0.04,0.05,-0.01,-0.17,-0.73,-0.76,-0.04,0.05,-0.08,30.346761517138468,76.3500705376852,0
184.3,-0.0675,-0.6950000000000001,-0.6975,-0.0275,0.0675,0.0,6.0600000000000005,0.020463381929681126,0.054083269131959835,0.05356071321407138,0.004330127018922192,0.03344772040064913,0.01,0.3400000000000003,-0.05,-0.62,-0.62,-0.02,0.12,0.01,-0.1,-0.76,-0.77,-0.03,0.03,-0.01,30.34671188187045,76.35005702487435,0
185.1,-0.1675,-0.705,-0.6925,0.002500000000000001,0.0425,-0.02,6.4,0.03269174207655505,0.12419742348374217,0.01920286436967149,0.046029881598804924,0.03269174207655505,0.033166247903554005,0.0,-0.13,-0.54,-0.66,0.08,0.08,0.03,-0.2,-0.83,-0.71,-0.04,0.01,-0.05,30.34665842645755,76.35004247205913,0
185.89999999999998,-0.1275,-0.655,-0.75,0.017499999999999998,0.06,-0.04,6.4,0.0402336923485777,0.13610657588816197,0.053851648071345036,0.021650635094610966,0.010000000000000002,0.012247448713915891,0.0,-0.07,-0.45,-0.7,0.03,0.07,-0.02,-0.17,-0.82,-0.84,-0.02,0.05,-0.05,30.34659817372751,76.35002606872783,1
186.7,-0.15,-0.7075,-0.7075,-0.0425,0.05500000000000001,-0.05,5.42,0.06123724356957944,0.08347903928531998,0.025860201081971484,0.008291561975888501,0.026925824035672518,0.01870828693386971,0.0,-0.07,-0.64,-0.67,-0.03,0.08,-0.03,-0.24,-0.85,-0.74,-0.05,0.01,-0.08,30.346543751211936,76.35001125262652,1
187.5,-0.07500000000000001,-0.5650000000000001,-0.7475,-0.034999999999999996,0.0675,-0.07500000000000001,4.6475,0.097082439194738,0.05722761571129798,0.048153400710645604,0.024999999999999998,0.058040933831219506,0.028722813232690145,0.446003082948986,0.09,-0.5,-0.69,-0.01,0.14,-0.03,-0.16,-0.64,-0.8,-0.06,-0.02,-0.11,30.346543751211936,76.35001125262652,1
188.3,-0.035,-0.6849999999999999,-0.7875,0.034999999999999996,0.1575,-0.0625,3.885,0.07399324293474371,0.07794228634059949,0.03960744879438715,0.06020797289396147,0.09337424698491549,0.022776083947860744,0.5049999999999999,0.07,-0.58,-0.74,0.12,0.26,-0.04,-0.13,-0.76,-0.84,-0.05,0.05,-0.09,30.346501156675586,76.34999965659941,0
189.1,0.0475,-0.7474999999999999,-0.6925,0.0425,0.019999999999999997,0.0049999999999999975,3.38,0.0580409338312195,0.038971143170299774,0.04815340071064554,0.03112474899497183,0.07280109889280519,0.05220153254455275,0.0,0.1,-0.71,-0.64,0.07,0.11,0.06,-0.05,-0.81,-0.75,-0.01,-0.07,-0.08,30.346482174614128,76.34999448888264,0
189.89999999999998,-0.065,-0.7425000000000002,-0.62,-0.037500000000000006,0.0575,-1.734723475976807e-18,3.38,0.03570714214271425,0.04493050188902857,0.055226805085936304,0.0248746859276655,0.037666297933298405,0.039370039370059055,0.0,-0.02,-0.67,-0.53,-0.02,0.12,0.06,-0.12,-0.78,-0.67,-0.08,0.02,-0.04,30.34645190106733,76.34998624714792,0
190.7,-0.060000000000000005,-0.7975000000000001,-0.63,-0.01,0.030000000000000002,0.007499999999999999,2.66,0.05147815070493501,0.08926785535678562,0.07280109889280517,0.03674234614174767,0.023452078799117152,0.03561951712193752,0.0,-0.01,-0.66,-0.54,0.04,0.07,0.06,-0.14,-0.91,-0.72,-0.05,0.01,-0.03,30.346425415284852,76.3499790366022,0
191.5,-0.0675,-0.8475,-0.5375,-0.004999999999999999,0.0475,-0.0225,2.42,0.0248746859276655,0.04205650960315181,0.029474565306378986,0.025,0.010897247358851683,0.0082915619758885,0.13856406460551032,-0.03,-0.8,-0.49,0.02,0.06,-0.01,-0.1,-0.91,-0.57,-0.03,0.03,-0.03,30.346425415284852,76.3499790366022,0
192.3,-0.10250000000000001,-0.81,-0.5175,-0.027500000000000004,0.0525,-0.019999999999999997,2.615,0.043229041164476456,0.051478150704935,0.044370598373247104,0.0082915619758885,0.008291561975888498,0.039999999999999994,0.27500000000000013,-0.05,-0.73,-0.45,-0.02,0.06,0.02,-0.15,-0.86,-0.57,-0.04,0.04,-0.06,30.346403464422174,76.34997306065269,0
193.1,-0.0825,-0.8049999999999999,-0.55,0.0,0.085,-0.035,3.2075,0.021650635094610963,0.04716990566028302,0.043011626335213125,0.03,0.0049999999999999975,0.024999999999999998,0.5499261314031185,-0.05,-0.73,-0.48,0.03,0.09,-0.01,-0.11,-0.86,-0.59,-0.03,0.08,-0.06,30.346376439853305,76.34996570342663,0
193.89999999999998,-0.1,-0.7275,-0.6675,-0.025,0.09,-0.005,4.16,0.054313902456001074,0.08317902379807066,0.017853571071357106,0.0804673846971554,0.025495097567963924,0.025980762113533163,0.0,-0.03,-0.59,-0.64,0.09,0.12,0.02,-0.18,-0.81,-0.69,-0.11,0.05,-0.04,30.34633197187933,76.34996061979605,0
194.7,-0.1,-0.745,-0.635,0.0425,0.04,-0.055,4.55,0.05744562646538029,0.09096702699330127,0.14115594213493105,0.048153400710645555,0.03391164991562634,0.04716990566028302,0.0,-0.01,-0.65,-0.42,0.08,0.08,0.01,-0.15,-0.89,-0.8,-0.04,-0.01,-0.1,30.346288308203764,76.34995576562386,0
195.5,-0.05,-0.7999999999999999,-0.62,-0.0475,0.035,-0.02,4.55,0.04898979485566356,0.09407443861113389,0.04358898943540673,0.037666297933298405,0.03354101966249685,0.032403703492039304,0.0,0.03,-0.66,-0.55,-0.01,0.08,0.02,-0.09,-0.9,-0.67,-0.09,-0.01,-0.07,30.346288308203764,76.34995576562386,0
196.3,-0.1175,-0.7275,-0.685,-0.0075000000000000015,0.060000000000000005,-0.0325,4.57,0.04968651728587948,0.11344051304538429,0.03774917217635373,0.04866980583482946,0.0474341649025257,0.0082915619758885,0.020000000000000018,-0.07,-0.58,-0.63,0.04,0.14,-0.02,-0.2,-0.89,-0.72,-0.07,0.02,-0.04,30.346247407622307,76.34995121863003,0
197.1,-0.05,-0.6275,-0.7075,-0.0175,0.0825,0.005000000000000001,4.4575,0.08860022573334676,0.05309190145398822,0.04968651728587948,0.03269174207655506,0.022776083947860744,0.04716990566028302,0.22949673200287632,0.09,-0.55,-0.63,0.01,0.12,0.07,-0.14,-0.7,-0.76,-0.07,0.06,-0.04,30.346211824141392,76.34994726274813,0
